Вид казана;147;e3547
Пробивная способность, листов;147;e3548
Ширина пластин, мм;147;e3549
Количество ручек;147;e3550
Стиль игры;147;e3551
Нижний порог температуры, °C;147;e3552
Разъемы питания материнской платы;147;e3553
Мин. температура теплоносителя, °C;147;e3554
Проверено краштестами;147;e3555
Встроенная графика;146;e3556
Формат конверта;146;e3557
Уровень шума, дБ;146;e3558
Зона применения подушки;146;e3559
Протокол беспроводной связи;145;e3560
Макс. диагональ проекции, дюймов;145;e3561
Максимальное проекционное расстояние, м;145;e3562
Форма доски/флипчарта;145;e3563
Режимы;145;e3564
Регулировка мощности;145;e3565
Вид набора;145;e3566
Объем резервуара, мл;144;e3567
Вид ягод;144;e3568
Вид изделия;144;e3569
Максимальная диафрагма;143;e3570
Типоразмер динамиков;143;e3571
Баланс белого;143;e3572
Для детей с ДЦП;143;e3573
Индекс жесткости;142;e3574
Вид мелка;142;e3575
Размер скоб;142;e3576
Вид тепловой пушки;142;e3577
Потолочное крепление;142;e3578
Высокотемпературная;142;e3579
Частота обнаружения, кГц;142;e3580
Назначение металлоискателя;142;e3581
Объем бака, мл;141;e3582
Спицы;141;e3583
Мобильность;141;e3584
Макс. крутящий момент, Нм;141;e3585
Количество конфорок с тройным рядом пламени;141;e3586
Наполнитель для аквариумного фильтра;141;e3587
Особенности ламината;141;e3588
Вид качелей;141;e3589
Материал крючков;140;e3590
Максимальная ширина створки, м;140;e3591
Очистка семян;140;e3592
Вид пастели;139;e3593
Размер карабина вертлюга, мм;139;e3594
Минимальное проекционное расстояние, м;139;e3595
Вид пряников;139;e3596
Время полной зарядки, часов;139;e3597
Максимальный вес створки, кг;138;e3598
Форма (дизайн) очковых линз;138;e3599
Мин. темп. снаружи, -°С;138;e3600
Особенности метеоприборов;138;e3601
Тип кровельного элемента;138;e3602
Назначение туристического рюкзака;138;e3603
Технологии защиты;138;e3604
